cust_id,income_yearly,debt_ratio,credit_rating,amount_requested,interest_pct,gender_type,family_status,edu_bg,job_status,loan_reason,internal_grade,is_repaid
25148,53151.96,0.07,703.0,28757.45,11.43,Female,Married,High School,Employed,Car,C5,1.0
25149,15992.04,0.112,800.0,19240.81,11.23,Male,Single,Bachelor's,Employed,Debt consolidation,A4,1.0
25150,25136.82,0.04,746.0,15667.45,11.05,Male,Married,Other,Employed,Debt consolidation,B3,1.0
25151,37135.22,0.096,667.0,18173.65,14.35,Male,Single,Master's,Employed,Medical,D4,0.0
25152,47950.22,0.129,635.0,4692.89,13.03,Female,Married,High School,Employed,Debt consolidation,D3,1.0
25153,48722.0,0.185,634.0,4671.08,13.1,Female,Married,Bachelor's,Unemployed,Debt consolidation,D5,0.0
25154,28452.71,0.04,719.0,1853.52,8.09,Female,Single,High School,Employed,Car,C4,1.0
25155,43809.27,0.097,715.0,12010.01,11.15,Male,Single,Bachelor's,Employed,Debt consolidation,C4,1.0
25156,18217.07,0.04,719.0,18674.86,9.94,Female,Married,Other,Employed,Home,C3,1.0
25157,74035.42,0.089,669.0,7405.2,10.61,Female,Married,Master's,Employed,Debt consolidation,D4,1.0
25158,95854.84,0.099,677.0,4131.46,13.34,Other,Single,Bachelor's,Employed,Other,C2,1.0
25159,53579.09,0.076,789.0,9672.09,9.15,Male,Single,High School,Unemployed,Education,B2,1.0
25160,48365.18,0.064,681.0,4294.2,11.59,Female,Single,Bachelor's,Employed,Home,C5,0.0
25161,132030.01,0.084,754.0,14693.29,12.36,Male,Single,High School,Employed,Vacation,B4,1.0
25162,28956.36,0.093,706.0,15071.95,12.11,Male,Married,Bachelor's,Employed,Debt consolidation,C2,1.0
25163,75862.47,0.264,785.0,16142.47,9.05,Male,Married,Bachelor's,Employed,Medical,B3,1.0
25164,57735.96,0.165,714.0,15241.44,10.45,Female,Single,Other,Employed,Debt consolidation,C3,1.0
25165,84892.2,0.06,656.0,15119.22,11.94,Male,Single,Bachelor's,Employed,Other,D1,1.0
25166,92437.14,0.146,657.0,16004.97,10.16,Female,Single,Bachelor's,Employed,Debt consolidation,D2,1.0
25167,83946.23,0.2,676.0,16057.03,14.63,Male,Single,High School,Employed,Car,C5,1.0
25168,16962.29,0.184,719.0,16509.68,13.18,Male,Married,Master's,Employed,Other,C2,1.0
25169,47055.84,0.07,771.0,18889.71,12.83,Female,Married,Bachelor's,Self-employed,Debt consolidation,B4,1.0
25170,56010.39,0.079,614.0,21334.34,12.82,Male,Married,Master's,Employed,Education,D1,1.0
25171,70774.12,0.155,703.0,18338.9,16.65,Male,Single,High School,Employed,Car,C1,1.0
25172,44929.66,0.107,736.0,11550.9,12.74,Female,Married,Bachelor's,Employed,Car,C5,1.0
25173,57720.09,0.175,723.0,17118.8,8.51,Female,Single,Master's,Employed,Debt consolidation,C1,1.0
25174,18111.49,0.096,592.0,4342.06,13.95,Female,Single,Other,Employed,Business,E4,1.0
25175,21320.47,0.284,690.0,12175.94,11.41,Female,Single,Master's,Retired,Car,C5,1.0
25176,98220.25,0.22,762.0,9661.45,10.25,Male,Married,Bachelor's,Employed,Education,B3,1.0
25177,34358.1,0.073,658.0,28226.95,14.46,Male,Married,Master's,Employed,Home,D5,1.0
25178,53512.62,0.093,685.0,15354.43,10.86,Female,Single,Bachelor's,Employed,Debt consolidation,C3,1.0
25179,37688.36,0.038,664.0,24401.59,13.76,Female,Married,High School,Employed,Debt consolidation,D3,1.0
25180,51677.78,0.056,715.0,16270.76,13.34,Female,Single,High School,Employed,Debt consolidation,C5,1.0
25181,56426.3,0.063,741.0,15551.48,12.0,Male,Married,High School,Retired,Other,B1,1.0
25182,62702.57,0.19,699.0,20987.15,11.82,Female,Married,Master's,Unemployed,Education,C4,0.0
25183,17079.02,0.04,694.0,13676.42,13.1,Female,Single,Bachelor's,Employed,Debt consolidation,C1,1.0
25184,59669.5,0.078,639.0,24679.46,10.79,Female,Single,Bachelor's,Employed,Debt consolidation,D1,1.0
25185,46966.9,0.149,703.0,16355.25,12.69,Female,Single,Bachelor's,Self-employed,Debt consolidation,C1,1.0
25186,34993.7,0.049,741.0,13144.26,12.28,Male,Single,High School,Employed,Debt consolidation,B5,1.0
25187,27217.21,0.068,685.0,18365.17,12.14,Male,Single,High School,Employed,Debt consolidation,C1,1.0
25188,135718.57,0.195,648.0,7867.03,14.95,Female,Single,Master's,Unemployed,Debt consolidation,D2,0.0
25189,55180.57,0.086,691.0,17586.28,15.46,Female,Single,Bachelor's,Employed,Debt consolidation,C4,1.0
25190,29100.28,0.099,636.0,17471.62,13.52,Female,Single,Bachelor's,Employed,Debt consolidation,D3,1.0
25191,56676.16,0.056,738.0,20792.39,9.81,Female,Single,Master's,Employed,Debt consolidation,C1,1.0
25192,53494.31,0.067,744.0,26809.35,12.14,Female,Single,Bachelor's,Employed,Other,B3,1.0
25193,28969.14,0.184,706.0,16684.1,8.68,Male,Married,High School,Employed,Debt consolidation,C1,1.0
25194,52320.93,0.104,583.0,16949.63,15.87,Female,Married,Bachelor's,Employed,Debt consolidation,E5,1.0
25195,58015.69,0.109,597.0,15945.14,11.7,Male,Married,Master's,Employed,Education,E5,1.0
25196,53231.88,0.077,726.0,15446.08,10.96,Male,Single,High School,Employed,Debt consolidation,C5,1.0
25197,54865.19,0.094,592.0,12042.82,15.2,Female,Married,High School,Employed,Debt consolidation,E1,1.0
25198,38442.81,0.129,690.0,23562.76,12.19,Male,Married,Bachelor's,Employed,Debt consolidation,C2,1.0
25199,58521.08,0.132,652.0,13003.99,10.47,Male,Single,High School,Employed,Debt consolidation,D3,1.0
25200,35757.17,0.099,578.0,23345.99,16.19,Female,Single,High School,Employed,Car,F3,1.0
25201,29505.63,0.07,729.0,18277.5,11.82,Male,Single,Bachelor's,Self-employed,Other,C1,1.0
25202,106801.88,0.37,602.0,15669.9,14.26,Male,Married,Bachelor's,Self-employed,Education,E1,0.0
25203,31704.79,0.046,645.0,16697.34,14.07,Female,Married,High School,Employed,Debt consolidation,D1,1.0
25204,27332.65,0.153,748.0,27119.64,12.82,Female,Single,High School,Employed,Debt consolidation,B3,1.0
25205,75847.72,0.131,567.0,1504.82,14.12,Male,Single,Master's,Self-employed,Debt consolidation,F4,1.0
25206,121167.0,0.159,685.0,11462.84,11.52,Male,Married,Bachelor's,Employed,Car,C1,1.0
25207,39480.18,0.076,652.0,538.12,13.16,Male,Married,High School,Employed,Debt consolidation,D2,1.0
25208,43993.15,0.084,689.0,13011.51,12.15,Female,Single,Bachelor's,Employed,Debt consolidation,C4,1.0
25209,57555.17,0.095,676.0,1087.82,12.73,Male,Married,Bachelor's,Employed,Business,C1,1.0
25210,36603.43,0.218,686.0,17555.57,10.36,Male,Single,Bachelor's,Employed,Debt consolidation,C5,1.0
25211,18376.96,0.263,667.0,16071.45,7.92,Female,Single,Bachelor's,Employed,Debt consolidation,D1,0.0
25212,48223.63,0.306,711.0,11043.19,12.81,Male,Single,Bachelor's,Employed,Home,C5,1.0
25213,74108.25,0.072,776.0,27954.79,10.55,Female,Single,Bachelor's,Unemployed,Debt consolidation,B1,0.0
25214,23987.58,0.097,715.0,23987.29,8.59,Female,Single,Bachelor's,Employed,Other,C1,1.0
25215,20702.98,0.097,699.0,15105.24,11.92,Male,Married,Master's,Self-employed,Debt consolidation,C3,1.0
25216,16261.83,0.187,547.0,14487.14,15.53,Female,Married,High School,Employed,Debt consolidation,F4,1.0
25217,45506.61,0.083,668.0,1298.64,11.74,Male,Married,Bachelor's,Employed,Debt consolidation,D3,1.0
25218,58368.03,0.218,729.0,15756.45,11.09,Male,Married,Bachelor's,Employed,Debt consolidation,C1,1.0
25219,26136.05,0.086,649.0,17062.73,13.01,Male,Married,Bachelor's,Employed,Medical,D4,1.0
25220,45302.18,0.236,688.0,21421.74,11.93,Male,Married,High School,Unemployed,Debt consolidation,C5,0.0
25221,54472.93,0.246,589.0,12798.34,14.85,Female,Married,High School,Employed,Debt consolidation,E1,1.0
25222,103821.07,0.191,704.0,18284.49,11.79,Male,Single,Master's,Employed,Other,C1,1.0
25223,48180.26,0.096,819.0,13779.05,8.09,Female,Married,High School,Unemployed,Debt consolidation,A3,1.0
25224,83740.79,0.066,629.0,2881.97,13.11,Female,Single,Master's,Employed,Education,D1,1.0
25225,51936.68,0.117,776.0,28168.0,8.79,Male,Married,Bachelor's,Self-employed,Debt consolidation,B1,1.0
25226,21699.36,0.136,607.0,6281.73,14.3,Female,Single,High School,Employed,Debt consolidation,E4,1.0
25227,29076.15,0.056,656.0,8190.39,15.62,Female,Single,Bachelor's,Employed,Debt consolidation,D4,1.0
25228,63781.3,0.078,607.0,17572.42,11.92,Female,Married,Other,Employed,Debt consolidation,E1,1.0
25229,40686.5,0.215,752.0,24497.28,8.88,Female,Married,Bachelor's,Employed,Debt consolidation,B5,0.0
25230,43112.75,0.079,798.0,17963.68,8.72,Female,Married,Master's,Employed,Other,B5,1.0
25231,29687.22,0.142,668.0,29492.8,12.29,Female,Single,Bachelor's,Employed,Debt consolidation,D1,1.0
25232,36504.68,0.093,618.0,618.18,16.37,Male,Married,Bachelor's,Employed,Debt consolidation,D1,0.0
25233,41297.54,0.111,690.0,13359.75,15.28,Female,Single,Master's,Employed,Debt consolidation,C2,1.0
25234,,0.081,,29105.25,10.64,Male,Divorced,,,Business,D1,1.0
25235,26005.59,0.053,754.0,16282.19,8.51,Male,Single,High School,Employed,Debt consolidation,B4,1.0
25236,59200.41,0.084,662.0,13302.7,11.15,Female,Married,Master's,Self-employed,Other,D1,1.0
25237,56933.39,0.133,686.0,11631.34,11.98,Male,Divorced,High School,Employed,Car,C4,1.0
25238,29270.95,0.141,695.0,9287.48,13.3,Female,Single,High School,Self-employed,Education,C4,1.0
25239,18572.87,0.103,636.0,17708.6,15.54,Female,Married,Bachelor's,Employed,Debt consolidation,D4,1.0
25240,24672.73,0.168,702.0,16051.57,11.66,Female,Single,High School,Employed,Debt consolidation,C1,1.0
25241,56561.19,0.129,667.0,14007.15,13.83,Female,Single,PhD,Employed,Debt consolidation,D2,1.0
25242,45250.02,0.039,726.0,13130.79,11.05,Male,Married,Bachelor's,Employed,Debt consolidation,C1,1.0
25243,28222.27,0.141,656.0,14609.74,12.59,Male,Married,High School,Employed,Debt consolidation,D1,1.0
25244,71181.68,0.05,629.0,9154.47,11.6,Male,Single,High School,Employed,Debt consolidation,D2,1.0
25245,57527.55,0.069,755.0,14809.12,9.11,Male,Single,High School,Employed,Home,B1,1.0
25246,30794.32,0.087,687.0,14346.03,14.55,Female,Married,Bachelor's,Employed,Debt consolidation,C4,1.0
25247,12649.57,0.225,661.0,20709.09,10.86,Male,Single,Bachelor's,Student,Other,D2,0.0
25248,48168.93,0.159,580.0,5653.49,14.11,Male,Married,Bachelor's,Student,Car,E1,0.0
25249,74495.31,0.049,677.0,12085.15,14.17,Male,Single,Bachelor's,Employed,Debt consolidation,C1,1.0
25250,75559.88,0.157,681.0,2908.28,14.14,Female,Married,Master's,Employed,Medical,C2,1.0
25251,120593.43,0.141,718.0,12653.02,14.41,Female,Single,Master's,Employed,Debt consolidation,C2,1.0
25252,66895.39,0.022,757.0,7892.65,11.03,Female,Single,Bachelor's,Employed,Debt consolidation,B4,1.0
25253,67845.7,0.239,759.0,18157.59,12.66,Male,Single,High School,Employed,Debt consolidation,B4,0.0
25254,44186.87,0.053,673.0,12849.67,10.86,Female,Single,Bachelor's,Self-employed,Business,C1,1.0
25255,15952.91,0.086,657.0,15870.51,12.19,Female,Married,Other,Employed,Debt consolidation,D2,1.0
25256,47810.21,0.086,710.0,18058.71,10.66,Female,Married,High School,Employed,Home,C3,1.0
25257,20894.42,0.084,808.0,23170.02,7.72,Male,Single,Bachelor's,Employed,Education,A3,1.0
25258,25758.93,0.04,665.0,16500.69,10.75,Female,Single,Master's,Employed,Debt consolidation,D2,1.0
25259,84887.36,0.039,675.0,16337.06,10.89,Female,Single,Bachelor's,Employed,Debt consolidation,C1,1.0
25260,72759.13,0.124,685.0,20253.16,14.05,Male,Single,Bachelor's,Employed,Home,C4,1.0
25261,15197.99,0.086,567.0,15000.11,13.99,Male,Married,High School,Employed,Debt consolidation,F1,1.0
25262,25752.51,0.098,653.0,15050.01,14.32,Female,Single,High School,Self-employed,Debt consolidation,D2,1.0
25263,29689.16,0.096,693.0,16169.7,14.35,Male,Married,High School,Employed,Debt consolidation,C5,1.0
25264,21259.91,0.146,716.0,17264.63,12.34,Female,Single,Bachelor's,Unemployed,Vacation,C5,0.0
25265,58130.93,0.111,664.0,9014.07,14.81,Male,Single,High School,Employed,Other,D3,1.0
25266,47389.58,0.06,656.0,11408.85,11.78,Female,Married,High School,Unemployed,Debt consolidation,D4,0.0
25267,39196.98,0.099,569.0,15662.2,14.63,Male,Divorced,Bachelor's,Unemployed,Debt consolidation,F2,0.0
25268,52210.21,0.138,632.0,14885.64,17.44,Male,Single,Bachelor's,Employed,Debt consolidation,D2,1.0
25269,55206.5,0.229,691.0,5666.91,11.6,Male,Married,Other,Employed,Medical,C2,1.0
25270,47810.26,0.149,667.0,14148.01,11.25,Female,Single,Master's,Employed,Debt consolidation,D1,1.0
25271,35289.43,0.095,637.0,13461.74,14.73,Female,Married,Bachelor's,Employed,Debt consolidation,D1,1.0
25272,26130.65,0.076,635.0,20956.21,13.43,Female,Single,Bachelor's,Unemployed,Debt consolidation,D4,0.0
25273,43711.44,0.097,766.0,9755.15,12.62,Female,Married,High School,Employed,Debt consolidation,B5,1.0
25274,28297.55,0.106,733.0,13638.12,9.51,Male,Married,High School,Employed,Business,C1,1.0
25275,56779.85,0.07,690.0,17453.78,12.16,Male,Single,High School,Employed,Medical,C2,1.0
25276,43761.32,0.07,680.0,12188.73,11.58,Female,Married,Bachelor's,Self-employed,Debt consolidation,C4,1.0
25277,114055.92,0.067,746.0,13343.4,11.43,Male,Married,Master's,Employed,Medical,B2,1.0
25278,17385.37,0.167,791.0,5697.67,11.83,Female,Married,Master's,Employed,Debt consolidation,B1,1.0
25279,49564.91,0.201,700.0,18187.12,11.95,Male,Single,Master's,Self-employed,Car,C2,1.0
25280,109954.42,0.085,718.0,16555.81,9.35,Male,Married,High School,Employed,Debt consolidation,C4,1.0
25281,61100.13,0.084,686.0,1678.79,13.08,Female,Single,Master's,Employed,Debt consolidation,C2,1.0
25282,56549.26,0.099,729.0,20652.38,9.56,Female,Single,High School,Employed,Other,C1,1.0
25283,61483.16,0.039,724.0,16553.7,12.37,Male,Married,High School,Employed,Debt consolidation,C4,1.0
25284,61710.29,0.05,674.0,11358.39,12.99,Male,Single,Master's,Employed,Debt consolidation,C3,1.0
25285,51431.5,0.131,603.0,13506.12,11.38,Female,Single,High School,Unemployed,Other,E3,0.0
25286,81942.73,0.146,748.0,1339.28,8.73,Male,Single,Bachelor's,Employed,Debt consolidation,B3,1.0
25287,46858.72,0.091,653.0,12010.19,13.72,Female,Single,High School,Employed,Debt consolidation,D2,1.0
25288,29143.8,0.09,652.0,24381.7,15.84,Female,Single,Master's,Employed,Debt consolidation,D3,1.0
25289,52233.83,0.259,685.0,952.03,11.72,Male,Single,Bachelor's,Employed,Debt consolidation,C4,1.0
25290,24410.45,0.239,589.0,12278.31,15.54,Male,Single,High School,Employed,Car,E1,1.0
25291,22575.66,0.072,637.0,12093.97,10.21,Male,Single,High School,Employed,Education,D1,1.0
25292,30891.65,0.097,742.0,11376.89,12.1,Female,Single,High School,Employed,Car,B5,1.0
25293,31584.85,0.265,685.0,12062.52,10.73,Male,Single,Master's,Employed,Medical,C3,0.0
25294,49014.32,0.081,671.0,18993.67,12.06,Female,Married,Other,Employed,Debt consolidation,C4,1.0
25295,71236.89,0.039,683.0,18279.61,13.19,Male,Single,Master's,Employed,Debt consolidation,C2,1.0
25296,64550.62,0.185,751.0,5481.42,6.57,Male,Married,Bachelor's,Self-employed,Car,B2,1.0
25297,85523.3,0.087,732.0,515.72,15.83,Female,Single,Bachelor's,Employed,Medical,C2,1.0
25298,32329.0,0.062,730.0,15786.86,13.18,Male,Married,Bachelor's,Employed,Car,C4,1.0
25299,45618.31,0.117,585.0,3046.21,15.27,Female,Single,High School,Retired,Medical,E4,1.0
25300,92631.87,0.174,611.0,16256.55,13.91,Male,Divorced,Bachelor's,Employed,Medical,D3,1.0
25301,96494.46,0.153,696.0,14865.26,12.86,Male,Single,Bachelor's,Employed,Debt consolidation,C1,1.0
25302,15498.69,0.28,660.0,24000.36,10.17,Female,Married,High School,Employed,Debt consolidation,D2,1.0
25303,17165.69,0.19,678.0,19791.97,7.31,Female,Single,Master's,Unemployed,Debt consolidation,C5,0.0
25304,14671.66,0.402,612.0,9160.71,16.93,Male,Single,Master's,Employed,Other,D2,0.0
25305,18793.88,0.121,548.0,19923.25,16.12,Female,Married,High School,Employed,Debt consolidation,F2,1.0
25306,35342.91,0.114,761.0,26559.91,8.24,Male,Married,Master's,Employed,Debt consolidation,B5,1.0
25307,46966.26,0.069,677.0,16051.42,10.26,Male,Divorced,Bachelor's,Employed,Debt consolidation,C4,1.0
25308,38800.17,0.22,630.0,2561.46,15.96,Male,Married,High School,Unemployed,Debt consolidation,D5,0.0
25309,25561.51,0.096,743.0,17552.56,9.76,Female,Single,High School,Self-employed,Debt consolidation,B2,1.0
25310,94007.53,0.094,700.0,13200.68,11.79,Female,Single,Bachelor's,Unemployed,Debt consolidation,C4,0.0
25311,45506.61,0.083,668.0,1298.64,11.74,Male,Married,Bachelor's,Employed,Debt consolidation,D3,1.0
25312,15221.37,0.098,682.0,25371.14,12.9,Female,Single,High School,Employed,Debt consolidation,C2,1.0
25313,113774.16,0.242,685.0,22615.94,14.64,Female,Married,Master's,Employed,Debt consolidation,C5,1.0
25314,63816.09,0.071,704.0,13685.95,11.93,Female,Single,Bachelor's,Employed,Debt consolidation,C1,1.0
25315,54983.1,0.241,669.0,3268.31,12.49,Female,Single,Bachelor's,Employed,Debt consolidation,D1,1.0
25316,81704.28,0.078,703.0,6762.92,12.28,Male,Single,High School,Self-employed,Debt consolidation,C1,1.0
25317,17586.46,0.141,726.0,17586.72,10.67,Female,Single,Bachelor's,Employed,Debt consolidation,C5,1.0
25318,36500.32,0.079,641.0,17137.8,12.61,Female,Married,High School,Employed,Debt consolidation,D2,1.0
25319,18166.46,0.063,667.0,18266.34,11.8,Male,Single,Bachelor's,Employed,Car,D3,1.0
25320,100979.19,0.065,667.0,15453.46,12.6,Male,Single,Master's,Employed,Debt consolidation,D5,1.0
25321,54826.31,0.073,729.0,30210.19,9.76,Female,Married,Bachelor's,Retired,Debt consolidation,C1,1.0
25322,30488.05,0.017,594.0,17343.81,15.86,Female,Married,Master's,Employed,Debt consolidation,E2,1.0
25323,19235.9,0.177,710.0,39352.49,11.79,Female,Widowed,Bachelor's,Employed,Debt consolidation,C4,1.0
25324,72312.95,0.087,755.0,20652.09,12.47,Female,Married,High School,Employed,Home,B4,1.0
25325,49331.17,0.287,741.0,12936.05,8.45,Female,Single,High School,Employed,Debt consolidation,B2,1.0
25326,47209.82,0.093,649.0,10292.2,11.16,Female,Married,Other,Employed,Debt consolidation,D1,1.0
25327,11674.03,0.076,671.0,18674.91,15.62,Female,Married,Bachelor's,Self-employed,Debt consolidation,C4,1.0
25328,44794.43,0.097,658.0,21114.64,12.85,Other,Single,High School,Employed,Home,D2,1.0
25329,30983.48,0.083,568.0,17586.72,13.8,Male,Single,Other,Employed,Car,F4,1.0
25330,95525.85,0.067,757.0,6256.59,11.63,Male,Single,High School,Employed,Debt consolidation,B2,1.0
25331,46621.09,0.123,718.0,16755.96,10.17,Female,Single,High School,Employed,Vacation,C3,1.0
25332,44217.76,0.15,679.0,9073.87,14.5,Female,Married,High School,Employed,Debt consolidation,C2,1.0
25333,77492.91,0.228,648.0,20401.66,12.81,Female,Single,Bachelor's,Employed,Education,D1,0.0
25334,52427.62,0.092,726.0,10355.85,6.43,Female,Married,Bachelor's,Retired,Business,C3,1.0
25335,67552.79,0.244,664.0,27233.82,13.07,Male,Married,Bachelor's,Employed,Debt consolidation,D5,0.0
25336,53967.81,0.058,718.0,11179.57,9.41,Female,Married,Other,Employed,Other,C2,1.0
25337,49872.41,0.05,575.0,3051.31,12.36,Male,Single,Master's,Unemployed,Other,F1,0.0
25338,,0.146,,10290.55,11.6,Male,Single,,,Other,C4,1.0
25339,28331.0,0.039,728.0,16359.74,8.55,Male,Married,High School,Employed,Debt consolidation,C2,1.0
25340,43122.13,0.148,678.0,14682.42,12.46,Male,Married,Master's,Employed,Debt consolidation,C2,1.0
25341,52467.73,0.242,661.0,2062.36,14.32,Male,Single,Bachelor's,Unemployed,Debt consolidation,D2,0.0
25342,58441.28,0.099,586.0,14393.1,13.87,Female,Married,High School,Self-employed,Debt consolidation,E3,1.0
25343,71427.16,0.233,721.0,8152.76,10.87,Female,Single,Bachelor's,Employed,Debt consolidation,C2,1.0
25344,69500.13,0.094,695.0,5685.41,12.82,Other,Married,Bachelor's,Employed,Debt consolidation,C1,1.0
25345,54307.88,0.072,721.0,14381.13,14.34,Male,Married,Bachelor's,Employed,Education,C2,1.0
25346,30794.7,0.117,702.0,22017.93,9.55,Female,Married,High School,Self-employed,Vacation,C2,1.0
25347,24274.23,0.243,753.0,25981.09,8.09,Female,Single,Master's,Unemployed,Debt consolidation,B5,0.0
25348,44622.99,0.128,654.0,12278.68,12.34,Male,Single,Bachelor's,Self-employed,Debt consolidation,D1,1.0
25349,49718.89,0.255,661.0,7648.3,11.3,Female,Single,Other,Self-employed,Car,D4,1.0
25350,19125.55,0.09,667.0,5591.77,16.52,Male,Single,Other,Employed,Debt consolidation,D3,1.0
25351,57777.81,0.205,588.0,10281.61,14.45,Female,Married,Master's,Self-employed,Debt consolidation,E4,0.0
25352,20393.22,0.12,652.0,13100.28,13.29,Male,Single,Bachelor's,Employed,Home,D5,1.0
25353,34281.78,0.222,730.0,23170.45,9.82,Male,Single,Bachelor's,Employed,Debt consolidation,C2,1.0
25354,29058.43,0.125,704.0,17802.41,11.74,Female,Married,Bachelor's,Employed,Business,C1,1.0
25355,30686.76,0.09,662.0,2580.42,10.37,Female,Married,Bachelor's,Employed,Other,D4,1.0
25356,21467.5,0.07,704.0,2378.55,10.73,Male,Married,Bachelor's,Employed,Education,C1,1.0
25357,34356.74,0.074,707.0,11194.49,12.55,Male,Married,Bachelor's,Employed,Debt consolidation,C3,1.0
25358,43945.86,0.068,659.0,7103.82,14.57,Female,Married,PhD,Employed,Medical,D1,1.0
